OBJECTID,Metro_Buff,CBG_id,Num_Metro,Bus_Buff,Shape_Length,Shape_Area,Num_Bus,Centroid_X,Centroid_Y,BlockGroupArea
895,0,360050256001,0,1,0.021174363378179,0.000009667721108,1,194.247960468819710,46.823783930638641,0.034957013019409
896,0,360050256002,0,1,0.019389933183522,0.000010554047828,3,194.270550516625600,46.721326494489524,0.038162913214560
897,0,360050257001,0,1,0.026996387676948,0.000018925413506,3,190.874787820632660,47.841042633516601,0.068416601960070
898,0,360050267012,0,1,0.006089535215889,0.000002127878509,1,191.513006032569050,48.516660011121743,0.007691281158119
899,0,360050267021,0,1,0.009671994872144,0.000005278136128,0,191.679361474541590,48.739345990784372,0.019077164078487
900,0,360050273003,0,1,0.011047529380024,0.000004639070233,4,191.493850720083800,48.655084870324025,0.016767656155965
901,0,360050274011,0,1,0.012512490836552,0.000008868857567,1,195.664644181362690,46.838564539678814,0.032068418053736
902,0,360050274013,0,1,0.022551564746145,0.000029208679354,12,195.718584330972110,46.500429195967406,0.105621630607682
903,0,360050274014,0,1,0.030691878812661,0.000026955413748,3,195.676918497410070,46.257494124797866,0.097479018500314
904,0,360050274020,0,1,0.038210186983467,0.000027392963812,0,196.167017149687920,46.839223570761014,0.099048415757243
905,0,360050274021,0,1,0.021721374163232,0.000028416005694,5,195.969462830039870,46.450089278806651,0.102756493679981
906,0,360050274023,0,1,0.021492434769356,0.000017853265543,4,195.967809765379430,46.798454379540928,0.064555292179503
907,0,360050276000,0,1,0.051119292947661,0.000085573945521,0,196.161862258464230,47.517980174658256,0.309378664623170
908,0,360050281001,0,1,0.009052758280958,0.000004906930541,1,192.086303800035010,49.484992567752045,0.017732480166452
909,0,360050281002,0,1,0.007040562092113,0.000002317684357,0,192.008537710348890,49.551487960833889,0.008375443305738
910,0,360050281003,0,1,0.011863491124380,0.000006542595408,2,192.218821953107100,49.465702928758581,0.023643705616937
911,0,360050286002,0,1,0.010769064017470,0.000006733500470,1,194.353556185801150,47.010998711950762,0.024346482694925
912,0,360050288001,0,1,0.014949800826873,0.000011920969704,1,194.197503378062860,47.453557785330844,0.043098609782859
913,0,360050288002,0,1,0.014738435774541,0.000011626587369,1,194.268706103391340,47.316253006809156,0.042035591244276
914,0,360050293011,0,1,0.026022219073851,0.000023839398688,0,190.512726624821250,49.413306334773488,0.086154033279858
915,0,360050293012,0,1,0.012183195581679,0.000007485503315,0,190.577011754780240,49.261108420494310,0.027052384621676
916,0,360050293021,0,1,0.028978930521199,0.000016724126317,1,190.842772072444630,49.069174327846071,0.060442493764865
917,0,360050293023,0,1,0.015590653077849,0.000006497826717,1,190.879653053782590,49.149308674145708,0.023483143520909
918,0,360050293024,0,1,0.021663646505218,0.000018264739425,6,190.832816718296410,49.307760193334246,0.066007595346057
919,0,360050295001,0,1,0.011322107692784,0.000008113169574,2,191.208813957307430,49.700856231199239,0.029317883411820
920,0,360050295003,0,1,0.008481247485449,0.000004203013006,0,191.203250453711920,49.509879886785839,0.015188688448934
921,0,360050295004,0,1,0.016666514523056,0.000007985988695,1,191.111837517017450,49.383115952197372,0.028860293868727
922,0,360050297001,0,1,0.018128947003275,0.000009711983652,3,191.066196721600140,49.713520802186352,0.035095263254518
923,0,360050297002,0,1,0.014230584500840,0.000010879178423,0,191.035831335018340,49.456711467408311,0.039315150635184
924,0,360050301001,0,1,0.013491705628560,0.000010475820804,0,190.682415429880540,49.460798431339143,0.037857502923940
925,0,360050302001,0,1,0.018640638760126,0.000005770859448,2,195.670992657982420,47.876193396614269,0.020861253704143
926,0,360050302003,0,1,0.014729330117282,0.000011492530626,6,195.540508532979910,47.926106150408017,0.041545513688404
927,0,360050302004,0,1,0.027719434168211,0.000030914744493,0,195.835685252383800,48.185533030629969,0.111751082195703
928,0,360050302005,0,1,0.021027258849135,0.000010361678491,4,195.669949014848130,48.182439986789760,0.037456209812306
929,0,360050307011,0,1,0.021386605141680,0.000022811063015,2,191.127463384711380,50.344693137223601,0.082418971008550
930,0,360050307012,0,1,0.014529122010410,0.000011965107425,1,191.103635257570740,49.991882461977838,0.043234578491743
931,0,360050307014,0,1,0.012180530797386,0.000004348974517,2,190.935238645111550,49.668533238993007,0.015715624164468
932,0,360050309001,0,1,0.062807179195418,0.000068905820623,0,190.918917919036370,50.741336385599951,0.248945494335594
933,0,360050309002,0,1,0.050986025117471,0.000058379418271,0,190.904814103190550,50.213537544269087,0.210939706405659
934,0,360050309004,0,1,0.013275685095810,0.000008787907343,0,190.886287651252270,49.784362780590513,0.031755506576362
935,0,360050310002,0,1,0.030438534246330,0.000031618433082,1,195.079508052102230,47.967684828382168,0.114300124284911
936,0,360050310003,0,1,0.019345404841513,0.000018994029153,2,194.835375291606280,48.012836462628172,0.068662221708048
937,0,360050312001,0,1,0.012130685113943,0.000008849028237,4,194.656814867180910,48.122330897468665,0.031987903366819
938,0,360050314001,0,1,0.014260334259516,0.000012150501818,1,194.486739685040560,48.061842394266328,0.043922718941522
939,0,360050314002,0,1,0.013191560783183,0.000010345547993,1,194.521177455706720,47.827971263067539,0.037399929999106
940,0,360050316001,0,1,0.014047225574955,0.000010508567305,2,194.330203677496090,48.076899378671868,0.037987203945872
941,0,360050318001,0,1,0.011255691188600,0.000007079991571,1,194.191623549671870,48.134586385172746,0.025593008687627
942,0,360050323001,0,1,0.009908243459887,0.000005645013113,1,191.352479457823340,50.984889148128545,0.020393259938194
943,0,360050323002,0,1,0.009533776874140,0.000005274967989,0,191.336903961470430,51.159057657225596,0.019055705404411
944,0,360050323004,0,1,0.029679943273590,0.000038632537836,2,191.196670324970510,50.872413863431298,0.139568271968737
945,0,360050335001,0,1,0.024548571837629,0.000037797950842,3,191.382029319453720,50.431628721829973,0.136565845777687
946,0,360050337001,0,1,0.012027949738817,0.000003270935086,2,191.534066176321370,51.402597687580240,0.011815594491207
947,0,360050337003,0,1,0.027053799758326,0.000031970687048,3,191.487009852798340,50.901043160128800,0.115499855118064
948,0,360050342001,0,1,0.009251590116199,0.000005015754611,0,193.746410661019350,48.567181979733768,0.018129436024638
949,0,360050343001,0,1,0.010236681639939,0.000006482551318,0,191.744071404556680,51.196833667771052,0.023417911704552
950,0,360050343002,0,1,0.011825381017590,0.000006462352981,1,191.739573842888090,51.344958728675664,0.023344198219000
951,0,360050344002,0,1,0.012910727222183,0.000010292763683,0,193.896630461367150,48.501149248768428,0.037203702639689
952,0,360050351003,0,1,0.031463049417258,0.000033361933920,2,191.622265463775340,50.406436401344642,0.120538547901489
953,0,360050356002,0,1,0.037004419109995,0.000033308143229,7,195.062366935755280,48.274850914683768,0.120399974023881
954,0,360050363002,0,1,0.004907784206616,0.000001436291729,0,192.660825029452100,46.785537558530244,0.005193465780960
955,0,360050363006,0,1,0.009884110581644,0.000005387702050,2,192.554059888655420,46.910120679150126,0.019480794661950
956,0,360050364003,0,1,0.012350401754631,0.000008072834872,3,194.220594020682570,48.816321983149599,0.029177736666683
957,0,360050365011,0,1,0.007546754691234,0.000003001130863,3,192.475528824798520,46.966003959693651,0.010851321547489
958,0,360050365012,0,1,0.008299852656814,0.000003483815044,2,192.394348110211040,46.820950216972527,0.012596988678842
959,0,360050365022,0,1,0.009514061072394,0.000005584716689,1,192.243705789225430,46.666548509397842,0.020194169249138
960,0,360050368001,0,1,0.015863565355835,0.000010821235747,1,194.030983214367640,48.891368373148232,0.039110680000687
961,0,360050368002,0,1,0.014467827475114,0.000007293659094,5,193.845774019133240,48.920612439952883,0.026360968918524
962,0,360050369011,0,1,0.013849269820119,0.000006257071765,3,192.103833098856880,46.744023523715036,0.022625043766334
963,0,360050369021,0,1,0.006647011868009,0.000002450356542,2,191.957599173587850,46.681577675106617,0.008860413403601
964,0,360050369022,0,1,0.009122045875736,0.000004935502175,1,192.054407686213660,46.629358038825735,0.017846791594736
965,0,360050370002,0,1,0.009352867668393,0.000005159135845,1,193.749020284289800,48.688512229784543,0.018647198932000
966,0,360050370003,0,1,0.009734787064700,0.000005474251557,2,193.759392296844740,48.819713478507538,0.019785647421999
967,0,360050371002,0,1,0.014316668933995,0.000007150145458,2,192.257897432091940,46.857607343539712,0.025853712360834
968,0,360050373001,0,1,0.011502421621330,0.000005670761186,1,192.250928058387870,47.181282433784602,0.020503028905433
969,0,360050373003,0,1,0.008871213123521,0.000004578903655,3,192.085424306731140,46.925580288719871,0.016556275943892
970,0,360050373004,0,1,0.008092258431650,0.000003420552476,1,192.114423614551440,47.082120972606042,0.012367530657683
971,0,360050375041,0,1,0.018105099052418,0.000011987543049,2,192.087958147264520,47.296992114001903,0.043340827089722
972,0,360050375042,0,1,0.010844529909077,0.000007352952429,3,192.020277536280420,47.134687608681062,0.026585403152397
973,0,360050375043,0,1,0.010180605249927,0.000006258426790,2,191.949240841060200,46.987000777578999,0.022628784454176
974,0,360050382001,0,1,0.014451289978294,0.000008694528082,1,193.909369533016020,49.054651545583646,0.031423081405400
975,0,360050382002,0,1,0.014463550519352,0.000008063428160,1,194.136893138989850,49.027060437213400,0.029142280586125
976,0,360050385001,0,1,0.014255110958488,0.000006937487388,4,192.077193493284710,47.729855487359124,0.025080083025874
977,0,360050385003,0,1,0.008187434741458,0.000003612060233,0,192.091500552499240,47.522356986005931,0.013058717525578
978,0,360050385004,0,1,0.011706099133379,0.000006683593002,1,192.005070286620590,47.455936588026780,0.024163545632115
979,0,360050386001,0,1,0.016422091720967,0.000008931535334,1,194.400272078651710,49.371866199811350,0.032277529908843
980,0,360050386003,0,1,0.007544781735396,0.000002614004050,0,194.215176761714900,49.001510356943228,0.009447467498273
981,0,360050386004,0,1,0.010955592981256,0.000006642291857,1,194.276426506940420,49.190164770442493,0.024005415371037
982,0,360050386005,0,1,0.013142775244131,0.000006605890847,1,194.249380962570370,49.309914838252560,0.023873144051882
983,0,360050386007,0,1,0.008227539409206,0.000004059401899,1,194.289038311215650,49.034188098651875,0.014671246932304
984,0,360050386008,0,1,0.007035047295374,0.000002378025240,0,194.351787695473380,49.070464070281275,0.008594447815358
985,0,360050387001,0,1,0.015638267772774,0.000011654916647,7,192.214019185066800,47.773447483532308,0.042134228207823
986,0,360050387003,0,1,0.008109729572712,0.000003869689729,0,192.258059290390010,47.658963120213684,0.013989685478823
987,0,360050371003,0,1,0.008268699205943,0.000004045462180,3,192.262315649363610,46.943153472450156,0.014627423587292
988,0,360050388001,0,1,0.011412262732793,0.000007762988211,0,194.052340933152920,49.172782660110691,0.028055755170017
989,0,360050389001,0,1,0.009943303010002,0.000005345997626,1,192.511353635062450,47.611557646138998,0.019327167054838
990,0,360050389002,0,1,0.009786831815211,0.000003032634860,0,192.425470491951810,47.609422611992272,0.010963679425892
991,0,360050389004,0,1,0.006320542713741,0.000001815094502,1,192.513986427026200,47.499728414243457,0.006562119061868
992,0,360050389005,0,1,0.005644805343922,0.000001892547884,0,192.433659287811250,47.495713346958226,0.006842187523645
993,0,360050391001,0,1,0.011477694987028,0.000003899804570,2,192.421620673167720,47.299822721825493,0.014099673241559
994,0,360050391002,0,1,0.010986964106214,0.000005860683783,1,192.373789331241310,47.341971397850806,0.021188997845761
995,0,360050391004,0,1,0.008222350831498,0.000003943971745,0,192.282053653990740,47.401601956619523,0.014259075557185
996,0,360050391005,0,1,0.007553259632574,0.000002690713508,0,192.232218592614880,47.481576799916262,0.009727864851370
997,0,360050393001,0,1,0.011060963815332,0.000006416555730,3,192.593099058669250,47.520895249285239,0.023197800905653
998,0,360050393002,0,1,0.011385507288488,0.000004600055335,0,192.457139970746370,47.162444210856052,0.016631928377711
999,0,360050393004,0,1,0.006682942286581,0.000002207640313,1,192.503274312164020,47.341277061529553,0.007981652393660
1000,0,360050393006,0,1,0.007089478124405,0.000003105423815,1,192.522756559996570,47.181213125779841,0.011227880034597
1001,0,360050395001,0,1,0.011201284297701,0.000007618170608,1,191.905731019387190,47.351447354931310,0.027543180315293
1002,0,360050395003,0,1,0.013058742155605,0.000008710653575,3,191.781181634791810,47.035133859650678,0.031494995198964
1003,0,360050395004,0,1,0.020136364643271,0.000019471697920,3,191.793177464448430,46.840379872548304,0.070406675949353
1004,0,360050397001,0,1,0.033411914839709,0.000053484518141,10,192.428136241654190,47.970530550321364,0.193344820528506
1005,0,360050398001,0,1,0.013614241511479,0.000010712618331,0,194.153352096140650,49.384060397174657,0.038713941649355
1006,0,360050398003,0,1,0.008882809280704,0.000004453561366,1,194.049263376390060,49.512898333316762,0.016094119335497
1007,0,360050462011,0,1,0.084590710086462,0.000140077307399,32,195.527104526878730,48.820155524218791,0.506278512064157
1008,0,360050462013,0,1,0.017523194090626,0.000018338811997,5,195.283146088757150,49.029993127389616,0.066278934311233
1009,0,360050462014,0,1,0.018139472383598,0.000019232299818,3,195.518989419540020,49.003917407840497,0.069508578919611
1010,0,360050462016,0,1,0.010137559406508,0.000006208916820,2,195.502175525795620,48.660821238371931,0.022441693480540
1011,0,360050462017,0,1,0.009943494279002,0.000004536771922,2,195.345603208653270,48.673683713352190,0.016397935752129
1012,0,360050504000,0,1,0.209313009293094,0.000219483009574,0,196.941492642706010,48.174650595186421,0.793386280091567
1013,0,360050504001,0,1,0.187493992000822,0.000786921087110,4,196.655276320957230,48.651006046068687,2.844279514112893
1014,0,360050516000,0,1,0.097454195529555,0.000064117962634,0,198.291582610679600,47.310709783689397,0.231818428982514
1015,0,360050516002,0,1,0.030357233018032,0.000025776315467,5,197.479187821449300,47.035752917473083,0.093200112550781
1016,0,360050516003,0,1,0.032238562940982,0.000038308632284,7,197.733403829208160,46.810740533769227,0.138518678529721
1017,0,360470049001,0,1,0.009245533215331,0.000004773031000,2,186.533951685520890,36.083513659052180,0.017298572370372
1018,0,360470049002,0,1,0.006061439421037,0.000002269178292,0,186.483000546696620,35.944560417991767,0.008224264592873
1019,0,360470050001,0,1,0.011402212289503,0.000008214029112,3,184.258015276556110,31.576520905469454,0.029798397672712
1020,0,360470050002,0,1,0.015550304141813,0.000008168151492,1,184.433759085840760,31.534151715177849,0.029632311838407
1021,0,360470050003,0,1,0.011919855637009,0.000008725030170,2,184.567884535520480,31.589866718600167,0.031652151431936
1022,0,360470051002,0,1,0.011067197126062,0.000005931635789,1,186.224420615016530,35.681103505403328,0.021499470659553
1023,0,360470051003,0,1,0.012330968196251,0.000007524103661,1,186.208856594006310,35.552976123928808,0.027272102842230
1024,0,360470052011,0,1,0.018006741011650,0.000014180178128,3,184.402637889549000,31.391987740194423,0.051444242374135
1025,0,360470052022,0,1,0.015391294809061,0.000008497384299,1,184.397395528071090,31.207228674128981,0.030828868279659
1026,0,360470053000,0,1,0.104966695156840,0.000089741902362,0,185.680484483760490,34.653622406309779,0.325330050394787
1027,0,360470053003,0,1,0.013179979228266,0.000009028967597,2,185.643940509835030,35.132168680185380,0.032729855330464
1028,0,360470053004,0,1,0.019452072565941,0.000016568813516,5,185.881773529099690,35.008140123533146,0.060062588843871
1029,0,360470054001,0,1,0.012980775606447,0.000008159359801,2,184.406792847507430,31.080482561873477,0.029603272006455
1030,0,360470056020,0,1,0.011570283945499,0.000001311340217,0,184.443467018660780,30.624730684743124,0.004757804116214
1031,0,360470059002,0,1,0.027981749706520,0.000026467402309,4,186.149015377780610,35.376746520944081,0.095938654448049
1032,0,360470063001,0,1,0.007704629532271,0.000003555838234,0,186.392927043892600,35.697947492124499,0.012888237429728
1033,0,360470063002,0,1,0.012363620771595,0.000007200532612,0,186.317535321383130,35.486263826869909,0.026099762360640
1034,0,360470418002,0,1,0.011974654101567,0.000008625429794,1,188.229064541373450,30.200603499069647,0.031300205080495
1035,0,360470420001,0,1,0.009069009682582,0.000005008102368,1,188.326210991517940,30.670637828917798,0.018171695907485
1036,0,360470435002,0,1,0.009314785511971,0.000005175824386,1,191.021886940916060,36.399824532431381,0.018757109487214
1037,0,360470071002,0,1,0.012277038301721,0.000007935058296,0,187.125678988957390,35.592321948691968,0.028761532348303
1038,0,360470085001,0,1,0.013936683166319,0.000012196016314,2,185.958483349146120,35.192491564109062,0.044209631246938
1039,0,360470085003,0,1,0.013429571736100,0.000007280541500,3,186.155162054465450,35.043276993600067,0.026392156106986
1040,0,360470442001,0,1,0.016349949291964,0.000010163218803,1,188.269960619628310,30.802405413140828,0.036875777949123
1041,0,360470444001,0,1,0.011644848214887,0.000008217312465,1,188.135706922330430,31.004563388886478,0.029814053389428
1042,0,360470452002,0,1,0.017364161084137,0.000010052351772,2,188.035326590568220,31.326873206744086,0.036469347457994
1043,0,360470454002,0,1,0.016462562069650,0.000006780592908,1,188.224922616594850,31.185614900755056,0.024600358095673
1044,0,360470456002,0,1,0.018323323068011,0.000009048052110,2,188.135155467880340,31.720055853594953,0.032823060878180
1045,0,360470458001,0,1,0.009788744751038,0.000005971874133,1,187.992056281022060,31.825638347717799,0.021663310351899
1046,0,360470458002,0,1,0.016515786786490,0.000013112947663,3,188.062550418250450,31.604729222438454,0.047570215141287
1047,0,360470470002,0,1,0.012201482914698,0.000008956662167,0,187.022809825168280,31.719996566421909,0.032491541655527
1048,0,360470094003,0,1,0.008380464268717,0.000004018033292,0,186.311251874830500,32.976408279821420,0.014572036343454
1049,0,360470096001,0,1,0.008372736881861,0.000004006088707,0,186.195507505018980,33.068038449738594,0.014528416841208
1050,0,360470098003,0,1,0.008380730797253,0.000004019246510,1,186.011674085740140,32.836197480697486,0.014576863823715
1051,0,360470100001,0,1,0.008381353828516,0.000004020375356,0,185.950411006690470,32.758899210932782,0.014581200826210
1052,0,360470100002,0,1,0.008380197561291,0.000004017794779,0,185.889207589693710,32.681584144366632,0.014572097599814
1053,0,360470474002,0,1,0.012089599623536,0.000008399529617,3,187.236718458585530,31.954120836301016,0.030468910089448
1054,0,360470477001,0,1,0.017643345950022,0.000012352430123,2,189.414834174147560,38.167113286685009,0.044747930017420
1055,0,360470482003,0,1,0.010631933621746,0.000005698375428,0,187.980805617808670,32.072647253496896,0.020670154599397
1056,0,360470490001,0,1,0.015228564390693,0.000009289556614,0,187.884136624730500,32.604701256595185,0.033692723807188
1057,0,360470492001,0,1,0.012847515153878,0.000005909877397,2,187.931520055353020,32.931517048389146,0.021433294708738
1058,0,360470492002,0,1,0.013380913685189,0.000006503539596,2,187.986254443552750,32.711788172638613,0.023587422645999
1059,0,360470494001,0,1,0.009412411005035,0.000005312385885,1,187.824631328422560,32.964127900149109,0.019266265610315
1060,0,360470132001,0,1,0.010279571047573,0.000003371659444,4,185.656926873589160,31.940212675773260,0.012230540835149
1061,0,360470132002,0,1,0.017555186198812,0.000013105642592,8,185.570415552729260,31.803827071272742,0.047541752890735
1062,0,360470134001,0,1,0.015060919872890,0.000013330034372,5,185.456404926673290,31.937106534918673,0.048354255716370
1063,0,360470140001,0,1,0.011236649447003,0.000006650247973,2,185.438550850773280,31.412183710483696,0.024126305199923
1064,0,360470140002,0,1,0.012153422835396,0.000008927505362,1,185.331126629298470,31.275308091963957,0.032388868256572
1065,0,360470142001,0,1,0.019123723117761,0.000013346462496,5,185.285505464143340,31.462182645928895,0.048418865740708
1066,0,360470147001,0,1,0.009533843872282,0.000005511850055,1,186.998866451379850,34.092638065954581,0.019984775566232
1067,0,360470148001,0,1,0.009990188249628,0.000006017478675,1,185.791931157154660,31.131765987089096,0.021832004018839
1068,0,360470499002,0,1,0.012947902205877,0.000009738829559,3,189.201064157905220,38.198109123923743,0.035279725639920
1069,0,360470506004,0,1,0.009291908450600,0.000005151930389,3,187.994587537434880,33.199485259115981,0.018683375286182
1070,0,360470149005,0,1,0.009711483873681,0.000005735322684,2,187.121568771623710,34.245921974576589,0.020794406674976
1071,0,360470150001,0,1,0.009983876539559,0.000006018377688,1,185.907780157669320,31.039988295026209,0.021835697918242
1072,0,360470152001,0,1,0.017053763991832,0.000018529846403,3,185.077069986513270,30.789961027361620,0.067232904299187
1073,0,360470152003,0,1,0.009887456023258,0.000006005260727,2,185.213742458667180,31.129714476162796,0.021787675723948
1074,0,360470154001,0,1,0.044411205317186,0.000099078750726,10,185.415245726676400,30.667465662301563,0.359503590716433
1075,0,360470155002,0,1,0.012059883024986,0.000003981627813,1,187.550529497655480,34.786450056271114,0.014434360216231
1076,0,360470157004,0,1,0.012047731233930,0.000003983691284,1,187.603106001664570,34.869602048380635,0.014441581948836
1077,0,360470164000,0,1,0.038389308981974,0.000017358628621,0,184.895113643179630,30.226658694785296,0.062987019801073
1078,0,360470165003,0,1,0.009984862917117,0.000006021931351,0,187.736969155585430,34.668163861222141,0.021831497154551
1079,0,360470166002,0,1,0.016575382409689,0.000014207160104,2,185.613793477411430,31.144707549032940,0.051544786730353
1080,0,360470286001,0,1,0.010671809439264,0.000004172660857,0,186.211098262282950,29.730037897823095,0.015143404616428
1081,0,360470286002,0,1,0.007837742058607,0.000002509928063,0,186.241757134717290,29.828078752081186,0.009108846041627
1082,0,360470286004,0,1,0.008642849325593,0.000004434646494,2,186.350940161693250,29.907321761969616,0.016093581848282
1083,0,360470292000,0,1,0.007741210013283,0.000001352297957,0,186.265067521823970,29.546134948686376,0.004907973803317
1084,0,360470292001,0,1,0.018557620521489,0.000015284796578,2,186.377538357300550,29.707488016536065,0.055471685536865
1085,0,360470293001,0,1,0.013267355769042,0.000004375191784,5,189.920793968251440,36.014683676312394,0.015856929964370
1086,0,360470293003,0,1,0.013262540288237,0.000004381172687,1,189.936308975244630,35.913553006269098,0.015878952407069
1087,0,360470293004,0,1,0.013259164655423,0.000004375293413,1,189.943832434579860,35.863011685985171,0.015857817322875
1088,0,360470294000,0,1,0.006288576852729,0.000002124606280,0,186.316469571488770,29.412050895894524,0.007711134961208
1089,0,360470294001,0,1,0.021077275588272,0.000020106419376,8,186.493326560151020,29.579395821519391,0.072972440737219
1090,0,360470295002,0,1,0.008878240959601,0.000004382185087,3,190.047530338923280,35.697752306696835,0.015883361094699
1091,0,360470295004,0,1,0.008871626796328,0.000004382282811,1,189.878638320428790,35.775525740132124,0.015883448465535
1092,0,360470304001,0,1,0.030852484253483,0.000032238455334,5,186.676283899031090,29.314785715726561,0.117009767678924
1093,0,360470304002,0,1,0.013282609217762,0.000008715978824,4,186.689971384019370,29.563510882257926,0.031633110644957
1094,0,360470304003,0,1,0.013056638187598,0.000009465560425,9,186.794783351059490,29.434723458839841,0.034354457792016
1095,0,360470313003,0,1,0.008896805764393,0.000004641966133,4,189.260060355770750,35.132255203454910,0.016826994306232
1096,0,360470314000,0,1,0.051591803535273,0.000039652502301,0,186.477573826976650,28.762231099544078,0.143930628251760
1097,0,360470314002,0,1,0.046110723644675,0.000070566802624,3,186.732010038148760,28.909427718089677,0.256145525035137
1098,0,360470326003,0,1,0.008763579497373,0.000004788008829,2,186.887084789851510,28.162284514819458,0.017382484549058
1099,0,360470326004,0,1,0.008989891231887,0.000005019506249,0,186.865954844582290,28.318734935287537,0.018222312112948
1100,0,360470328002,0,1,0.011071824386049,0.000007502528873,1,186.559137344766640,28.273909223804406,0.027236710801053
1101,0,360470328003,0,1,0.008877969316282,0.000004896490323,2,186.419965986108340,28.252103272527904,0.017775983987398
1102,0,360470329001,0,1,0.008334373122501,0.000003804143719,2,189.342597971022490,34.279002999045183,0.013792418809298
1103,0,360470562002,0,1,0.013395769847574,0.000009089376386,1,189.122138915770020,30.205507015224793,0.032983893642295
1104,0,360470563002,0,1,0.011235208717104,0.000007087661119,3,188.682373401414480,39.292429170317220,0.025669616834095
1105,0,360470564001,0,1,0.010758282918710,0.000006191682732,3,189.482268832346020,30.331978057012421,0.022467896601560
1106,0,360470564003,0,1,0.011268181706794,0.000006551006829,5,189.357001845960980,30.481851932477401,0.023771026756579
1107,0,360470566001,0,1,0.012605525170442,0.000009388840641,2,189.481467255639440,30.175772339976533,0.034070666779161
1108,0,360470566002,0,1,0.012334906647128,0.000008862113441,5,189.504564587716830,30.015530293036878,0.032160350825078
1109,0,360470568002,0,1,0.013596407055945,0.000006285294517,2,189.632946583001740,30.131741307845395,0.022808695494607
1110,0,360470570001,0,1,0.010205165557949,0.000004525853648,2,189.932804046600580,29.824121655302545,0.016425057347270
1111,0,360470570002,0,1,0.009348999596685,0.000005014209193,0,189.851148301130960,29.757607989450712,0.018197431107611
1112,0,360470570003,0,1,0.007663911927694,0.000003864482447,0,189.824536665427330,29.910930175747666,0.014024399423594
1113,0,360470570004,0,1,0.017773833492138,0.000014525205196,8,189.601344675213820,29.875168825659404,0.052713110152400
1114,0,360470572001,0,1,0.014837550747538,0.000012948874186,0,189.735221270399080,29.661329210654024,0.046994657809337
1115,0,360470574002,0,1,0.014502316760677,0.000008142381792,2,189.333772133418510,29.877025551424651,0.029549238509283
1116,0,360470576002,0,1,0.012631908054251,0.000008272863011,2,189.117800880136090,29.884800761278903,0.030022823815437
1117,0,360471502003,0,1,0.025082147069047,0.000017669197030,13,187.289513396445590,33.828514917912706,0.064067202275989
1118,0,360470170001,0,1,0.013402752450234,0.000006214551026,1,185.871551637346780,30.730424915670341,0.022549009691456
1119,0,360470170003,0,1,0.014832363856011,0.000008000340791,4,185.655090712472680,30.464687177909891,0.029029879828221
1120,0,360470172001,0,1,0.018392997508686,0.000012432315515,4,185.941191351068800,30.593303716860106,0.045110952354536
1121,0,360470172002,0,1,0.014493207247626,0.000009517363922,2,185.769883882684750,30.408267057252687,0.034535645398785
1122,0,360470174001,0,1,0.013964600232583,0.000012494617775,1,185.769146641695760,30.104184577017723,0.045341766627728
1123,0,360470176001,0,1,0.016084548422657,0.000007905315148,4,185.955442134780950,30.023864676628101,0.028688087164739
1124,0,360470183003,0,1,0.007177925685103,0.000003086096716,1,187.844467311545830,36.280284930897452,0.011184240626852
1125,0,360470184002,0,1,0.011591711573390,0.000008010801098,0,185.977625825876030,30.890327291948417,0.029065473947647
1126,0,360470185011,0,1,0.007828161356670,0.000002928614676,2,187.846037908643380,36.431033556939632,0.010613200248795
1127,0,360470185013,0,1,0.007736680453590,0.000002545882597,0,187.741688326985840,36.432811085269464,0.009226167578647
1128,0,360470185014,0,1,0.007630478000093,0.000002707269078,0,187.755278509039750,36.370574803985868,0.009811149194205
1129,0,360470186002,0,1,0.009982794093055,0.000006018157857,0,186.084633920353270,31.025449124163607,0.021834969174598
1130,0,360470187001,0,1,0.011904937712793,0.000008647524186,6,187.953938770281890,36.426338961152091,0.031338347384024
1131,0,360470191002,0,1,0.008681431150570,0.000004599331541,2,188.237817563430470,36.437532195966732,0.016667748977255
1132,0,360470191003,0,1,0.011221554967463,0.000007731871057,2,188.109187830375160,36.427028907916529,0.028019990361923
1133,0,360470330000,0,1,0.030612608403866,0.000016216642302,0,186.502649589508930,28.600980159222622,0.058873350540093
1134,0,360470330002,0,1,0.009411695131410,0.000004972457467,3,186.277653109338250,28.539820227099323,0.018050578307466
1135,0,360470330003,0,1,0.025459472826464,0.000022485715943,1,186.596450047077040,28.451807946113231,0.081629360324799
1136,0,360470331001,0,1,0.008793738445840,0.000004485096788,0,189.637635469684400,34.311417766735879,0.016261229620173
1137,0,360470336000,0,1,0.019307481806958,0.000012306177953,0,186.053942748906510,28.661453434264121,0.044672016809877
1138,0,360470336001,0,1,0.013563500218254,0.000009816363492,0,186.115636006235720,28.311158075823897,0.035636607248341
1139,0,360470336002,0,1,0.023725217587094,0.000025193442787,0,186.132502354177320,28.081452071048293,0.091463364652686
1140,0,360470336003,0,1,0.018503279074124,0.000012688667650,0,185.903268053454130,28.219779929201163,0.046064599428687
1141,0,360470340001,0,1,0.017791046781823,0.000008714031118,2,186.493349034009670,27.988903948638445,0.031636675854394
1142,0,360470342001,0,1,0.011458551847030,0.000008160517522,4,186.749163511440680,28.132011231523222,0.029626311062510
1143,0,360470342003,0,1,0.010948585842198,0.000007247897005,3,186.473393732366330,28.100942530075343,0.026313286877370
1144,0,360470342004,0,1,0.007708955171004,0.000003541015460,4,186.331454186633980,28.101381119136143,0.012855576839081
