FID,Metro_Buff,CBG_id,Num_Metro,Bus_Buff,Num_Bus,Centroid_X,Centroid_Y,BlockGroup,BikeLength
3250,1,360610181005,0,1,2,188.175690116000000,43.143541651800000,0.009027849717770,0.948948367153000
3251,1,360610169001,0,1,2,187.931772002999990,42.703581403800001,0.009169177994940,0.948948367153000
3252,1,360610169002,0,1,0,187.906636407000010,42.658060277099999,0.008529141718780,0.948948367153000
3253,1,360610169005,0,1,1,187.882319337000010,42.614305917300001,0.008492811388450,0.948948367153000
3254,1,360610169006,0,1,0,187.858068077000010,42.570560006299999,0.008524371235350,0.948948367153000
3255,1,360610173005,0,1,0,188.006689497000000,42.838799132399998,0.008420786096010,0.948948367153000
3256,1,360610173006,0,1,1,187.982652398999990,42.795433321200001,0.008451678043640,0.948948367153000
3257,1,360610177005,0,1,1,188.084951001000010,42.955081604000000,0.010260758539200,0.948948367153000
3258,1,360610177006,0,1,0,188.038300209999990,42.934814315600001,0.006443451792630,0.948948367153000
3259,1,360610177008,0,1,0,188.102653804999990,43.011975433499998,0.008441315424970,0.948948367153000
3260,1,360610181004,0,1,0,188.150992707000000,43.098778002499998,0.008367854357670,0.948948367153000
3261,1,360610143001,5,1,58,188.217524002999990,42.491533196900001,1.374259270590000,0.310108738823000
3262,1,360610143001,5,1,58,188.217524002999990,42.491533196900001,1.374259270590000,0.082499502113700
3263,1,360610143001,5,1,58,188.217524002999990,42.491533196900001,1.374259270590000,0.135220825842000
3264,1,360610210001,0,1,0,189.849474474000000,44.816971533400000,0.024909217430700,0.224748639251000
3265,1,360610143001,5,1,58,188.217524002999990,42.491533196900001,1.374259270590000,0.118608607161000
3266,1,360610311001,1,1,14,190.081172661000010,46.945656677099997,0.315091658738000,0.473553201795000
3267,1,360610056003,0,1,1,187.004888470000000,39.552864246399999,0.009434186103970,0.236591209726000
3268,1,360610052002,0,1,1,186.863714192000000,39.390901436500002,0.033288898864400,0.236591209726000
3269,1,360610056002,1,1,7,187.033768503999990,39.662411472400002,0.023960534786800,0.236591209726000
3270,1,360610076002,1,1,5,187.028516848000010,39.994248329500003,0.028279071217600,0.358270380265000
3271,1,360610076001,0,1,14,187.113081357999990,40.146527456199998,0.039011087847700,0.358270380265000
3272,1,360610058001,1,1,15,186.908988630000010,39.777385408199997,0.067741413293200,0.358270380265000
3273,1,360610143001,5,1,58,188.217524002999990,42.491533196900001,1.374259270590000,0.053442518217500
3274,0,360610210004,0,1,1,189.778010797000010,44.447581593400002,0.015869224568100,0.696029813069000
3275,1,360610242001,0,1,0,189.806051209999990,44.259114441400001,0.039567856241300,0.696029813069000
3276,1,360610210001,0,1,0,189.849474474000000,44.816971533400000,0.024909217430700,0.696029813069000
3277,1,360610210002,0,1,4,189.795450002000000,44.602468172300000,0.027551880125700,0.696029813069000
3278,1,360610052001,1,1,0,186.962301085000010,39.376691029600003,0.031694906886800,0.072931799469900
3279,0,360610170004,0,1,1,189.516473088000000,43.064377771700002,0.014367406799100,1.194501008520000
3280,1,360610164001,0,1,0,189.417757482000010,42.886345493900002,0.014105915519500,1.194501008520000
3281,1,360610164002,0,1,0,189.357618976000000,42.777935393500002,0.021217739819000,1.194501008520000
3282,1,360610170001,0,1,5,189.407794805000010,43.153357174699998,0.020342025186700,1.194501008520000
3283,1,360610180003,0,1,2,189.481299138999990,43.285891572899999,0.020349161815300,1.194501008520000
3284,1,360610194002,0,1,0,189.764540442999990,43.647785152499999,0.013903097060700,1.194501008520000
3285,1,360610194003,0,1,1,189.738733004000010,43.747153294400000,0.013640272527400,1.194501008520000
3286,1,360610194004,0,1,2,189.786637019000010,43.833409637499997,0.013674752611900,1.194501008520000
3287,1,360610170003,0,1,1,189.466922286000000,42.974903484899997,0.014699860495200,1.194501008520000
3288,1,360610170005,0,1,0,189.553650397000010,43.130716800300000,0.007268877916890,1.194501008520000
3289,1,360610180001,0,1,0,189.652526891000010,43.373936841999999,0.026646775613800,1.194501008520000
3290,1,360610180004,0,1,2,189.542157878000010,43.396363191299997,0.013557440194300,1.194501008520000
3291,1,360610188003,0,1,6,189.614955251000000,43.526746307600000,0.014562019231800,1.194501008520000
3292,1,360610188004,0,1,2,189.665174642000010,43.617495995200002,0.013342299745000,1.194501008520000
3293,0,360610126005,0,1,1,188.644320002999990,41.490275237699997,0.007656224639740,0.533365820667000
3294,1,360610110005,0,1,0,188.427708701999990,41.099576864699998,0.007022002069040,0.533365820667000
3295,1,360610118005,0,1,0,188.499446078999990,41.229081971900001,0.006989957677820,0.533365820667000
3296,1,360610126008,0,1,0,188.595203690000010,41.401901803800001,0.007008821228710,0.533365820667000
3297,1,360610110004,0,1,0,188.451648433999990,41.142687383099997,0.006977143916740,0.533365820667000
3298,1,360610110006,0,1,0,188.380009883000010,41.013278072600002,0.020958067025800,0.533365820667000
3299,1,360610118004,0,1,1,188.547347863999990,41.315421176699999,0.021049521379300,0.533365820667000
3300,1,360610118006,0,1,0,188.475329194000010,41.185992180000000,0.007039785499390,0.533365820667000
3301,1,360610126007,0,1,0,188.619258953000010,41.445072878799998,0.007017489687940,0.533365820667000
3302,1,360610014022,0,1,0,187.195801184000000,37.991184320099997,0.022098644406500,0.111477138949000
3303,1,360610014021,0,1,1,187.107981782000000,38.026743997799997,0.021993854911200,0.111477138949000
3304,1,360610036013,0,1,4,186.832826004000000,38.358739093899999,0.021854561569600,0.040844239707800
3305,1,360610018005,2,1,2,186.767447656000000,38.166480125900001,0.024096875527900,0.039488389692000
3306,1,360470023001,0,1,2,187.223411013999990,36.827898900999998,0.014604356992400,0.294315418144000
3307,1,360470023002,0,1,2,187.372230839000000,36.835535915299999,0.013658128172500,0.294315418144000
3308,1,360470023003,0,1,6,187.286029653000010,36.722487074199996,0.040516249830800,0.294315418144000
3309,0,360470047001,0,1,5,186.296326357000000,36.006780145000000,0.129902261648000,0.513776805188000
3310,0,360811072021,0,0,0,196.296839143000000,31.106452123200000,3.068437355050000,1.470404951670000
3311,1,360470011001,3,1,14,187.056517221000010,36.337340262700003,0.065101957764300,0.188311419290000
3312,1,360470015003,0,1,3,187.271766676000000,36.271433048500000,0.053991386023800,0.188311419290000
3313,0,360470044001,0,1,6,184.456128191999990,32.042052147299998,0.112906687486000,0.060076737667400
3314,0,360470052021,0,1,1,184.318698796000010,31.281673146700001,0.017629183688300,0.041264387522300
3315,0,360470174001,0,1,1,185.769146642000010,30.104184577000002,0.045341766627700,0.056606285857500
3316,0,360470543002,0,1,5,188.162477800000000,36.586338371700002,0.037894250035300,2.327931285520000
3317,0,360470543001,0,1,10,187.867446938999990,36.948105470599998,0.502859848542000,2.327931285520000
3318,0,360470545002,0,1,3,188.124942140999990,37.194816548100000,0.010052549392700,2.327931285520000
3319,0,360470547001,0,1,1,188.169256975000000,37.340765034199997,0.016303899153700,2.327931285520000
3320,0,360470547003,0,1,0,188.133977254000000,37.413129499999997,0.038492698736100,2.327931285520000
3321,0,360470549001,0,1,2,188.223317667000000,37.496441206199997,0.017130688276600,2.327931285520000
3322,0,360470549002,0,1,8,188.206216589000010,37.592630885200002,0.057811200863600,2.327931285520000
3323,0,360470551001,0,1,5,188.202120893999990,37.797058128600000,0.054577915367100,2.327931285520000
3324,1,360470555001,0,1,4,188.339823172000000,38.048397148500001,0.100939790873000,2.327931285520000
3325,1,360470557001,0,1,0,188.449947229000000,38.217002132899999,0.017180192617200,2.327931285520000
3326,1,360470557002,0,1,4,188.563403101000010,38.337185865700000,0.091692817616400,2.327931285520000
3327,0,360470154001,0,1,10,185.415245727000010,30.667465662300000,0.359503590716000,0.120856067954000
3328,1,360470164001,0,1,8,184.953422480000000,30.457128802000000,0.300112289412000,0.120856067954000
3329,0,360810288002,0,0,0,197.694823251000000,35.305043331599997,0.194361033992000,1.246544219250000
3330,0,360810294006,0,0,0,197.662579865000000,34.704122043300003,0.114494649068000,0.404097914088000
3331,0,360810294006,0,0,0,197.662579865000000,34.704122043300003,0.114494649068000,0.496304962448000
3332,1,360470013001,1,1,13,187.019381982000000,36.625825593400002,0.104585449023000,0.111331140581000
3333,0,360810654003,0,1,5,199.944548131000000,34.218354288400000,0.147897502571000,1.322591731340000
3334,1,360470126003,0,1,0,185.527904298000010,32.185935417000003,0.028931944610600,0.619660140100000
3335,1,360470070001,0,1,4,185.183790031999990,32.566310497099998,0.037785895953800,0.619660140100000
3336,1,360470126001,0,1,4,185.292847653000000,32.394791721899999,0.031358883305100,0.619660140100000
3337,1,360470126002,0,1,2,185.417468472000000,32.304680246300002,0.027174330159000,0.619660140100000
3338,0,360810998023,0,0,0,199.364273166999990,29.488443606800001,0.011845134329200,5.542563981550000
3339,0,360811010013,0,0,0,199.627362500999990,29.577233588799999,0.107328873218000,5.542563981550000
3340,0,360470053000,0,1,0,185.680484484000000,34.653622406300002,0.325330050395000,0.925890697807000
3341,1,360470053001,0,1,9,185.880926562000010,35.067740565199998,0.528191180768000,0.925890697807000
3342,0,360470034001,0,1,2,184.654660560999990,32.666632470800003,0.121121295395000,0.485273168130000
3343,0,360470666001,0,1,17,190.902833667000010,29.380592691499999,2.223712127800000,0.836214414962000
3344,0,360470168000,0,1,0,185.495693641999990,30.049593858000001,0.010437234672900,4.328497055140000
3345,0,360470168001,0,1,1,185.583723221000010,30.192004922500001,0.064177442606200,4.328497055140000
3346,0,360470038001,0,1,2,184.528146195000010,32.276253588099998,0.050231506248800,4.328497055140000
3347,0,360470282001,0,1,0,186.127815387000000,29.859171818600000,0.036423034154400,4.328497055140000
3348,0,360470050001,0,1,3,184.258015277000000,31.576520905500001,0.029798397672700,4.328497055140000
3349,0,360470052011,0,1,3,184.402637889999990,31.391987740200001,0.051444242374100,4.328497055140000
3350,0,360470056020,0,1,0,184.443467019000000,30.624730684700001,0.004757804116210,4.328497055140000
3351,0,360470164000,0,1,0,184.895113643000000,30.226658694800001,0.062987019801100,4.328497055140000
3352,0,360470286001,0,1,0,186.211098262000010,29.730037897799999,0.015143404616400,4.328497055140000
3353,0,360470292001,0,1,2,186.377538356999990,29.707488016500001,0.055471685536900,4.328497055140000
3354,0,360470174001,0,1,1,185.769146642000010,30.104184577000002,0.045341766627700,4.328497055140000
3355,0,360470176001,0,1,4,185.955442135000000,30.023864676599999,0.028688087164700,4.328497055140000
3356,0,360470280001,0,1,0,186.028681379999990,29.939193865000000,0.023251229937300,4.328497055140000
3357,0,360470034001,0,1,2,184.654660560999990,32.666632470800003,0.121121295395000,4.328497055140000
3358,0,360470044001,0,1,6,184.456128191999990,32.042052147299998,0.112906687486000,4.328497055140000
3359,1,360470056021,0,1,14,184.516815089000000,30.756317403699999,0.065358686100000,4.328497055140000
3360,1,360470046001,0,1,4,184.501086192999990,31.760716528500001,0.110270243798000,4.328497055140000
3361,1,360470056011,0,1,4,184.432115073000010,30.933324293700000,0.045456998169100,4.328497055140000
3362,1,360470164001,0,1,8,184.953422480000000,30.457128802000000,0.300112289412000,4.328497055140000
3363,0,360470482004,0,1,0,187.944858809000010,32.165918645500000,0.018253762189800,4.837181544910000
3364,0,360470494002,0,1,0,187.841238401999990,32.813994569999998,0.024235692243700,4.837181544910000
3365,0,360470482003,0,1,0,187.980805618000010,32.072647253500001,0.020670154599400,4.837181544910000
3366,0,360470490001,0,1,0,187.884136625000000,32.604701256600002,0.033692723807200,4.837181544910000
3367,0,360470494001,0,1,1,187.824631328000010,32.964127900100003,0.019266265610300,4.837181544910000
3368,0,360470374011,0,1,3,188.157515450000010,29.144431677499998,0.036552081548800,4.837181544910000
3369,0,360470374013,0,1,2,188.102891422000000,28.899525924799999,0.021454856414000,4.837181544910000
3370,0,360470390002,0,1,1,188.203593590999990,29.450904877500001,0.034741010702100,4.837181544910000
3371,0,360470394003,0,1,3,188.165600017999990,29.746985842899999,0.037252018446600,4.837181544910000
3372,1,360470356011,0,1,2,188.005914969000000,28.584040465800001,0.024607761642900,4.837181544910000
3373,1,360470440001,0,1,0,188.072344125999990,30.817465311999999,0.027049560632200,4.837181544910000
3374,1,360470444002,0,1,1,187.986649282000000,30.982952581599999,0.020345213590400,4.837181544910000
3375,1,360470448002,0,1,0,187.960231255000000,31.177111184000001,0.027457682396900,4.837181544910000
3376,1,360470450001,1,1,4,187.836829421000000,31.392800204200000,0.087408384305100,4.837181544910000
3377,1,360470422001,0,1,0,188.061451643999990,30.466565590399998,0.018288406904100,4.837181544910000
3378,1,360470422002,0,1,3,187.995840869999990,30.299189365699998,0.045654745116700,4.837181544910000
3379,1,360470438001,0,1,0,188.037955575000010,30.628692394800002,0.021771827279800,4.837181544910000
3380,1,360470462012,0,1,3,187.771064728000000,31.763056057800000,0.027172192513200,4.837181544910000
3381,1,360470462021,0,1,3,187.866745978000010,31.639086219799999,0.028513856637600,4.837181544910000
3382,1,360470480002,1,1,0,187.717204347000010,31.935186421699999,0.030398106343400,4.837181544910000
3383,1,360470484001,0,1,2,187.884615832000010,32.307394221599999,0.036610282077200,4.837181544910000
3384,1,360470490002,0,1,0,187.832277677000010,32.476085740999999,0.024320773532100,4.837181544910000
3385,1,360470354001,1,1,3,187.934541970000000,28.680413557600001,0.078865936552500,4.837181544910000
3386,1,360470356023,0,1,3,188.052735903000010,28.375060723800001,0.022487116812300,4.837181544910000
3387,1,360470414021,0,1,0,188.142431754999990,30.084075931499999,0.026827419842800,4.837181544910000
3388,1,360470462011,0,1,0,187.842439235000000,31.858498077800000,0.022431374407100,4.837181544910000
3389,0,360470666000,0,1,0,190.993321524000010,28.243382172299999,1.592720141840000,4.304252039870000
3390,0,360470666001,0,1,17,190.902833667000010,29.380592691499999,2.223712127800000,4.304252039870000
3391,0,360470702021,0,1,0,192.069436349999990,29.454595591200000,2.058341086840000,4.304252039870000
3392,0,360810918001,0,0,0,193.122997661999990,27.691931451900000,0.472478890519000,4.304252039870000
3393,0,360810918000,0,0,0,193.026244655000000,28.071024400199999,0.481918461643000,4.304252039870000
3394,0,360470340002,0,1,1,186.773295678000010,27.993014941599998,0.018494232047700,2.508795719650000
3395,1,360470360013,0,1,1,188.306103062000010,28.241314974200002,0.014605522945800,2.508795719650000
3396,1,360470352001,0,1,9,187.425757317000010,28.044385537600000,0.404479678126000,2.508795719650000
3397,1,360470360012,0,1,1,188.215014110000000,28.222190311999999,0.011351101564200,2.508795719650000
3398,1,360470360021,1,1,1,188.495952170000010,28.278455100199999,0.016943528780800,2.508795719650000
3399,1,360470610021,0,1,2,188.752841090000000,28.198400208399999,0.046260173876000,2.508795719650000
3400,1,360470323001,0,1,0,188.796969880000010,34.639067675699998,0.022950845778100,2.091347483620000
3401,1,360470325001,0,1,0,188.673395258999990,34.696968619499998,0.018496436366900,2.091347483620000
3402,1,360470337001,0,1,0,189.666298211000000,34.673680376999997,0.019215663227300,2.091347483620000
3403,1,360470337002,1,1,1,189.471740039000000,34.677285332099999,0.028539913239400,2.091347483620000
3404,1,360470337003,0,1,3,189.279212057000000,34.713487413400003,0.028533961280800,2.091347483620000
3405,1,360470349002,0,1,1,190.102623088999990,34.642375827400002,0.019327100754400,2.091347483620000
3406,1,360470351002,1,1,6,189.957098452000000,34.652721105300003,0.019305822679400,2.091347483620000
3407,1,360470319001,1,1,0,189.079998971000010,34.654306731600002,0.018000682014300,2.091347483620000
3408,1,360470321001,0,1,3,188.934484311000010,34.664623706000000,0.017998991480800,2.091347483620000
3409,1,360470353002,0,1,2,189.811670553000000,34.663091482900001,0.019313327691000,2.091347483620000
3410,1,360470213001,2,1,3,188.494590273000000,34.747987380799998,0.027981435111700,2.091347483620000
3411,1,360470357001,0,1,8,190.255606362000010,34.596220897700000,0.070093816374300,2.091347483620000
3412,1,360470359004,0,1,2,190.413852870999990,34.573807150000000,0.013949157608900,2.091347483620000
3413,1,360470177001,1,1,18,188.044654589000000,34.150402785399997,0.982590539487000,0.630157495339000
3414,1,360470504002,0,1,2,187.806323721000010,33.287291655600001,0.034939428489900,0.388156350487000
3415,1,360470504003,0,1,4,187.821826947999990,33.119495804300001,0.032695912144200,0.388156350487000
3416,1,360470013001,1,1,13,187.019381982000000,36.625825593400002,0.104585449023000,0.206215813786000
3417,0,360810638001,0,1,4,200.379668263000010,34.861268493600001,0.070945922246000,0.491202356673000
3418,0,360810638002,0,1,1,200.221538392000010,34.613851876100000,0.065774362751000,0.491202356673000
3419,0,360810638001,0,1,4,200.379668263000010,34.861268493600001,0.070945922246000,0.089075694078100
3420,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.014585147307000
3421,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.010878182020200
3422,1,360470159001,1,1,6,187.953856615000010,35.024628759599999,0.037084595840000,0.014521935260500
3423,1,360470207002,0,1,0,188.098794239000000,35.018580744700003,0.015176704705300,0.014521935260500
3424,1,360470177001,1,1,18,188.044654589000000,34.150402785399997,0.982590539487000,0.896353018312000
3425,1,360470504002,0,1,2,187.806323721000010,33.287291655600001,0.034939428489900,0.021103872938600
3426,1,360470177001,1,1,18,188.044654589000000,34.150402785399997,0.982590539487000,0.024971304422600
3427,1,360470177001,1,1,18,188.044654589000000,34.150402785399997,0.982590539487000,0.012151151809700
3428,1,360470177001,1,1,18,188.044654589000000,34.150402785399997,0.982590539487000,0.032289453585700
3429,0,360470047001,0,1,5,186.296326357000000,36.006780145000000,0.129902261648000,1.100568041890000
3430,0,360470007001,0,1,3,186.454358527000010,36.285981104299999,0.031805950825400,1.100568041890000
3431,0,360610009002,0,1,0,186.349986457999990,36.548696809600003,0.019359797091200,1.100568041890000
3432,1,360470001001,0,1,2,186.663320451000000,36.877655682200000,0.042577978210400,1.100568041890000
3433,1,360470003014,0,1,0,186.481896089999990,36.436103433200003,0.025300762213400,1.100568041890000
3434,1,360470003015,0,1,0,186.526134114999990,36.624764864900001,0.031163666906500,1.100568041890000
3435,1,360610005000,0,1,0,185.737237101000010,36.131980188400000,0.749218806095000,1.100568041890000
3436,1,360470053001,0,1,9,185.880926562000010,35.067740565199998,0.528191180768000,0.108977898718000
3437,0,360470616001,0,1,10,189.573406275999990,28.364503256399999,0.317902389023000,0.365246191911000
3438,0,360470616000,0,1,0,189.578358156000010,28.091537442600000,0.286129376143000,0.365246191911000
3439,1,360470207002,0,1,0,188.098794239000000,35.018580744700003,0.015176704705300,0.313414783025000
3440,1,360470215004,0,1,0,188.252440259000000,34.917604152999999,0.017002480601600,0.313414783025000
3441,1,360470504001,1,1,1,187.762678002999990,33.430053256999997,0.022190574948000,0.225270909141000
3442,1,360470500002,0,1,1,187.620892255000000,33.295610659700003,0.033438889389300,0.225270909141000
3443,1,360470177001,1,1,18,188.044654589000000,34.150402785399997,0.982590539487000,0.152867742293000
3444,0,360050090001,0,1,0,194.632413469999990,45.148702609099999,0.153862593589000,0.139229324300000
3445,0,360050090002,0,1,5,194.879361568000010,45.312385187399997,0.149278824449000,0.139229324300000
3446,0,360050098003,0,1,3,194.495526426000000,45.524241926999998,0.066540438023400,0.139229324300000
3447,0,360050302001,0,1,2,195.670992657999990,47.876193396600002,0.020861253704100,0.608209513076000
3448,0,360050302003,0,1,6,195.540508533000010,47.926106150400003,0.041545513688400,0.608209513076000
3449,1,360050276001,0,1,13,195.690762734999990,47.440358574100003,0.583430558953000,0.608209513076000
3450,1,360050194001,0,1,8,194.996240121000000,46.012774018000002,0.336341307605000,1.975221208010000
3451,1,360050284001,0,1,19,194.861354245000000,47.108783188300002,0.435619417959000,1.975221208010000
3452,0,360050053002,0,1,0,190.539200443000000,47.365794921499997,0.014353987084300,0.579890655336000
3453,0,360050247002,0,1,1,190.659881869999990,47.504589486199997,0.046808320813600,0.579890655336000
3454,0,360050257001,0,1,3,190.874787821000010,47.841042633500003,0.068416601960100,0.579890655336000
3455,0,360610311000,0,1,0,190.199204873000010,46.879701186600002,0.103631099559000,0.579890655336000
3456,0,360050090000,0,1,0,194.781716581000010,44.322177024299997,0.448561772592000,1.132292629590000
3457,0,360050090001,0,1,0,194.632413469999990,45.148702609099999,0.153862593589000,1.132292629590000
3458,0,360050004000,0,1,0,194.377428020000000,44.134798919399998,0.238244167592000,1.132292629590000
3459,0,360050004002,0,1,2,194.104339384000010,44.582602031800000,0.125502373097000,1.132292629590000
3460,0,360050004004,0,1,1,194.375881625999990,44.641759812799997,0.024867632191800,1.132292629590000
3461,0,360050281003,0,1,2,192.218821953000000,49.465702928799999,0.023643705616900,2.678864747020000
3462,1,360050419004,1,1,1,192.544776816000000,48.986152039600000,0.061409862328500,2.678864747020000
3463,1,360050421005,0,1,4,192.411315065999990,49.360830976499997,0.037970625517800,2.678864747020000
3464,1,360050425003,0,1,2,192.670039468000000,48.517786677499998,0.051782463907900,2.678864747020000
3465,1,360050435001,0,1,21,192.589889532999990,50.228116832100000,2.611065543480000,2.678864747020000
3466,1,360050334001,0,1,14,192.934597344000000,47.694616010700003,1.195562561680000,2.678864747020000
3467,1,360050435001,0,1,21,192.589889532999990,50.228116832100000,2.611065543480000,1.449426939820000
3468,0,360050002000,0,1,0,193.728422604000000,43.945334013000000,0.356375241761000,1.330552087540000
3469,0,360050002002,0,1,1,193.722344513000000,44.523480157599998,0.074698932202100,1.330552087540000
3470,0,360050024000,0,1,0,193.296056182999990,44.467186697499997,0.102799282524000,1.330552087540000
3471,0,360050024001,0,1,0,193.161685959000010,44.850201916700001,0.260976697215000,1.330552087540000
3472,0,360050504001,0,1,4,196.655276321000000,48.651006046100001,2.844279514110000,2.179344479420000
3473,1,360050435001,0,1,21,192.589889532999990,50.228116832100000,2.611065543480000,2.785372981390000
3474,1,360050334001,0,1,14,192.934597344000000,47.694616010700003,1.195562561680000,2.785372981390000
3475,1,360050224011,0,1,5,193.283833251000000,47.580697402100000,0.013691830668900,5.240509332740000
3476,1,360050224031,1,1,3,193.492081890000010,47.632366305200001,0.032921483127000,5.240509332740000
3477,1,360050248001,0,1,7,193.835355584000010,47.613433932800000,0.051035172124300,5.240509332740000
3478,1,360050276001,0,1,13,195.690762734999990,47.440358574100003,0.583430558953000,5.240509332740000
3479,1,360050284001,0,1,19,194.861354245000000,47.108783188300002,0.435619417959000,5.240509332740000
3480,1,360050296001,0,1,15,194.575527483000000,47.568667735100000,0.170958606372000,5.240509332740000
3481,1,360050332011,0,1,0,193.249739795000010,47.723100443900002,0.014286204984700,5.240509332740000
3482,1,360050334001,0,1,14,192.934597344000000,47.694616010700003,1.195562561680000,5.240509332740000
3483,0,360050504000,0,1,0,196.941492643000000,48.174650595199999,0.793386280092000,1.856088920820000
3484,0,360050504001,0,1,4,196.655276321000000,48.651006046100001,2.844279514110000,1.856088920820000
3485,1,360050163001,0,1,6,191.913183317000000,46.365628484500000,0.226910257232000,0.709391297297000
3486,0,360050451022,0,1,2,193.604294041000000,50.610069801100003,0.052442563465100,0.956324901390000
3487,0,360050451012,0,1,7,193.528158405000000,50.390439090199997,0.043768198652900,0.956324901390000
3488,0,361190015021,0,1,0,193.766284859000000,50.848786222999998,0.068516797448300,0.956324901390000
3489,1,360050414004,0,1,1,193.990490994999990,50.913974768099997,0.117039719395000,0.956324901390000
3490,0,361190015051,0,0,0,194.060317771000000,51.364874336000000,0.091435555972600,0.956324901390000
3491,1,360050285002,0,1,0,191.481633813999990,49.740363394299997,0.007141074186860,0.126907901147000
3492,1,360050285003,1,1,2,191.622434739999990,49.801558091600000,0.034799119504300,0.126907901147000
3493,1,360050115021,0,1,1,192.351639060000000,45.136476020700002,0.081247777843400,0.354986388664000
3494,1,360050123003,0,1,2,192.404710585000000,45.578098634699998,0.070030735626600,0.354986388664000
3495,0,360610240001,0,1,17,190.363467668999990,43.085103953599997,0.801460516567000,1.127218563460000
3496,0,360610240000,0,1,0,190.688327184000000,42.888393141999998,0.294115634294000,1.127218563460000
3497,0,360050110001,0,1,2,195.184610993000010,44.849441234200000,0.810702107918000,0.576712716926000
3498,0,360050002003,0,1,1,193.928045416000000,44.253762100700001,0.067984719899600,0.439717531762000
3499,0,360050004003,0,1,4,194.177015766000010,44.121374211599999,0.172372156646000,0.439717531762000
3500,0,360050024000,0,1,0,193.296056182999990,44.467186697499997,0.102799282524000,0.581412355915000
3501,0,360050024001,0,1,0,193.161685959000010,44.850201916700001,0.260976697215000,0.581412355915000
3502,0,360610240001,0,1,17,190.363467668999990,43.085103953599997,0.801460516567000,0.520119925317000
3503,1,360810037001,0,0,0,189.381951515999990,41.121770859599998,0.180200249907000,0.402397360463000
3504,0,360470666001,0,1,17,190.902833667000010,29.380592691499999,2.223712127800000,7.850426050070000
3505,0,360470702021,0,1,0,192.069436349999990,29.454595591200000,2.058341086840000,7.850426050070000
3506,0,360470706002,0,1,0,191.785840650000010,30.818656423800000,0.603934916631000,7.850426050070000
3507,0,360471028000,0,1,0,192.270185411000000,31.600924045399999,0.076564319731500,7.850426050070000
3508,0,360471028001,0,1,2,192.037049386000010,31.755877344000002,0.368356332977000,7.850426050070000
3509,0,360471034001,0,1,8,192.564696078000000,32.274236471599998,0.247586372532000,7.850426050070000
3510,0,360471070000,0,1,0,193.534171450999990,32.824987847700001,0.382189504392000,7.850426050070000
3511,0,360471070001,0,1,18,193.247471588000000,33.297696438700001,1.171086245480000,7.850426050070000
3512,0,360810892002,0,1,0,194.308196966000000,33.355445000000003,0.713484915935000,7.850426050070000
3513,0,360470706000,0,0,0,192.143276414000010,30.814737256000001,0.302773854718000,7.850426050070000
3514,0,360470702020,0,0,0,192.671296097000010,29.123375314099999,0.598983413767000,7.850426050070000
3515,0,360810892001,0,0,0,194.382824683000000,34.072826287200002,0.081004364114000,7.850426050070000
3516,0,360810087001,0,0,0,189.768449221000000,41.843917807099999,0.039325211852000,0.325082743920000
3517,0,360810373002,0,1,2,193.827583511000000,40.910093135499999,0.063214382055100,0.125035467991000
3518,1,360810383021,1,1,11,194.762078054000000,39.614326980400001,1.969154383950000,0.125035467991000
3519,1,360810171001,2,1,1,190.316161206000000,40.231689283800002,0.488048644401000,0.476048364599000
3520,1,360810033001,0,1,2,189.589927205000010,40.351920850299997,0.059115770151300,0.476048364599000
3521,0,360811385021,0,1,6,199.759998803000000,40.417461446099999,0.951954329189000,0.315321661799000
3522,0,360471142011,0,1,0,191.954336702000010,35.617903275899998,0.036256737357700,0.535010965865000
3523,1,360810561001,0,1,10,192.423589525000010,36.332506171699997,1.126314279440000,0.535010965865000
3524,1,360810561001,0,1,10,192.423589525000010,36.332506171699997,1.126314279440000,0.169584664775000
3525,0,360811211001,0,1,0,196.651196328000000,39.940172962900000,0.402199856791000,0.267697065559000
3526,0,360811211001,0,1,0,196.651196328000000,39.940172962900000,0.402199856791000,0.314050451740000
3527,0,360811417003,0,1,3,197.223755259999990,39.841887364999998,0.052056831895500,0.314050451740000
3528,0,360610240001,0,1,17,190.363467668999990,43.085103953599997,0.801460516567000,2.968587844700000
3529,0,360610240000,0,1,0,190.688327184000000,42.888393141999998,0.294115634294000,2.968587844700000
3530,0,360610162000,0,1,0,189.859428600000000,42.520029770100003,0.292158900604000,2.968587844700000
3531,0,360610178000,0,1,0,190.072187743999990,43.202198979800002,0.085862855684400,2.968587844700000
3532,0,360610192000,0,1,0,190.196159231000000,43.678850143799998,0.073199018830300,2.968587844700000
3533,1,360810381003,0,1,0,193.976196735999990,40.663556676100001,0.047170194982700,0.199535705552000
3534,1,360810383021,1,1,11,194.762078054000000,39.614326980400001,1.969154383950000,0.199535705552000
3535,1,360810383021,1,1,11,194.762078054000000,39.614326980400001,1.969154383950000,0.958480594223000
3536,1,360810561001,0,1,10,192.423589525000010,36.332506171699997,1.126314279440000,1.137753689740000
3537,1,360471180001,0,1,13,192.819982012000000,36.073143462499999,0.300602017836000,1.137753689740000
3538,1,360810641021,0,1,10,194.108347216999990,36.952828787500003,0.858598385271000,0.645842659261000
3539,1,360810773001,0,1,2,194.972916365999990,37.507026751900000,0.076062009530800,1.592529639770000
